id|timestamp|words
1014129758454648832|2018-07-03 12:52:30|226
1014129758454648832|2018-07-03 12:52:30|year
1014129758454648832|2018-07-03 12:52:30|history
1014129758454648832|2018-07-03 12:52:30|And
1014129758454648832|2018-07-03 12:52:30|with
1014129758454648832|2018-07-03 12:52:30|a
1014129758454648832|2018-07-03 12:52:30|surname
1014129758454648832|2018-07-03 12:52:30|like
1014129758454648832|2018-07-03 12:52:30|that
1014129758454648832|2018-07-03 12:52:30|you
1014129758454648832|2018-07-03 12:52:30|won
1014129758454648832|2018-07-03 12:52:30|t
1014129758454648832|2018-07-03 12:52:30|be
1014129758454648832|2018-07-03 12:52:30|surprised
1014129758454648832|2018-07-03 12:52:30|to
1014129758454648832|2018-07-03 12:52:30|hear
1014129758454648832|2018-07-03 12:52:30|her
1014129758454648832|2018-07-03 12:52:30|family
1014129758454648832|2018-07-03 12:52:30|are
1014129758454648832|2018-07-03 12:52:30|from
1014129758454648832|2018-07-03 12:52:30|Donegal
1014129758454648832|2018-07-03 12:52:30|NYSE
1014129758454648832|2018-07-03 12:52:30|GlobalIreland
1014126296572538881|2018-07-03 12:38:45|Here
1014126296572538881|2018-07-03 12:38:45|s
1014126296572538881|2018-07-03 12:38:45|a
1014126296572538881|2018-07-03 12:38:45|video
1014126296572538881|2018-07-03 12:38:45|about
1014126296572538881|2018-07-03 12:38:45|our
1014126296572538881|2018-07-03 12:38:45|campaign
1014126296572538881|2018-07-03 12:38:45|for
1014126296572538881|2018-07-03 12:38:45|a
1014126296572538881|2018-07-03 12:38:45|seat
1014126296572538881|2018-07-03 12:38:45|on
1014126296572538881|2018-07-03 12:38:45|the
1014126296572538881|2018-07-03 12:38:45|UN
1014126296572538881|2018-07-03 12:38:45|Security
1014126296572538881|2018-07-03 12:38:45|Council
1014126296572538881|2018-07-03 12:38:45|Retweet
1014126296572538881|2018-07-03 12:38:45|to
1014126296572538881|2018-07-03 12:38:45|support
1014126296572538881|2018-07-03 12:38:45|Ireland
1014126296572538881|2018-07-03 12:38:45|s
1014126296572538881|2018-07-03 12:38:45|bid
1014126296572538881|2018-07-03 12:38:45|to
1014126296572538881|2018-07-03 12:38:45|get
1014126296572538881|2018-07-03 12:38:45|a
1014126296572538881|2018-07-03 12:38:45|seat
1014126296572538881|2018-07-03 12:38:45|at
1014126296572538881|2018-07-03 12:38:45|the
1014126296572538881|2018-07-03 12:38:45|world
1014126296572538881|2018-07-03 12:38:45|s
1014126296572538881|2018-07-03 12:38:45|top
1014126296572538881|2018-07-03 12:38:45|table
1014126296572538881|2018-07-03 12:38:45|GlobalIreland
1014126296572538881|2018-07-03 12:38:45|UNSC
1014124616397312000|2018-07-03 12:32:04|Last
1014124616397312000|2018-07-03 12:32:04|stop
1014124616397312000|2018-07-03 12:32:04|on
1014124616397312000|2018-07-03 12:32:04|this
1014124616397312000|2018-07-03 12:32:04|trip
1014124616397312000|2018-07-03 12:32:04|just
1014124616397312000|2018-07-03 12:32:04|arrived
1014124616397312000|2018-07-03 12:32:04|at
1014124616397312000|2018-07-03 12:32:04|the
1014124616397312000|2018-07-03 12:32:04|New
1014124616397312000|2018-07-03 12:32:04|York
1014124616397312000|2018-07-03 12:32:04|Stock
1014124616397312000|2018-07-03 12:32:04|Exchange
1014124616397312000|2018-07-03 12:32:04|NewYork
1014124616397312000|2018-07-03 12:32:04|GlobalIreland
1013928210441043975|2018-07-02 23:31:37|It
1013928210441043975|2018-07-02 23:31:37|s
1013928210441043975|2018-07-02 23:31:37|a
1013928210441043975|2018-07-02 23:31:37|privilege
1013928210441043975|2018-07-02 23:31:37|to
1013928210441043975|2018-07-02 23:31:37|share
1013928210441043975|2018-07-02 23:31:37|the
1013928210441043975|2018-07-02 23:31:37|stage
1013928210441043975|2018-07-02 23:31:37|with
1013928210441043975|2018-07-02 23:31:37|former
1013928210441043975|2018-07-02 23:31:37|President
1013928210441043975|2018-07-02 23:31:37|Mary
1013928210441043975|2018-07-02 23:31:37|Robinson
1013928210441043975|2018-07-02 23:31:37|T
1013928210441043975|2018-07-02 23:31:37|naiste
1013928210441043975|2018-07-02 23:31:37|and
1013928210441043975|2018-07-02 23:31:37|Bono
1013928210441043975|2018-07-02 23:31:37|as
1013928210441043975|2018-07-02 23:31:37|we
1013928210441043975|2018-07-02 23:31:37|launch
1013928210441043975|2018-07-02 23:31:37|our
1013928210441043975|2018-07-02 23:31:37|campaign
1013928210441043975|2018-07-02 23:31:37|for
1013928210441043975|2018-07-02 23:31:37|a
1013928210441043975|2018-07-02 23:31:37|seat
